region,name,is_active
LATAM,BNB - SUPORTE ESPECIALIZADO,TRUE
LATAM,BRF,TRUE
LATAM,COMPESA,TRUE
LATAM,Globosat,TRUE
LATAM,Phillip Morris,TRUE
LATAM,RA IMC ,TRUE
LATAM,REXAM-SD E FIELD NAC,TRUE
LATAM,RumoAll,TRUE
LATAM,Sebrae Nacional,TRUE
LATAM,SEJUS,TRUE
LATAM,Tigre,TRUE
LATAM,TRF NOC,TRUE
LATAM,TRT SERVICE DESK(Migrados),TRUE
